"BldgDmgFnID","Default","Occupancy","Source","Description","ft04m","ft03m","ft02m","ft01m","ft00","ft01","ft02","ft03","ft04","ft05","ft06","ft07","ft08","ft09","ft10","ft11","ft12","ft13","ft14","ft15","ft16","ft17","ft18","ft19","ft20","ft21","ft22","ft23","ft24","Comment"
649,,"EDU1 ","USACE - New Orleans","Elementary school, structure, fresh water, long duration",0,0,0,0,0,75,76,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
650,,"EDU1 ","USACE - New Orleans","Elementary school, structure, fresh water, short duration",0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
651,,"EDU1 ","USACE - New Orleans","Elementary school, structure, composite water & duration",0,0,0,0,0,25,55,69,79,84,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100,"NULL"
652,1,"EDU2 ","USACE - Galveston","Average college/university, structure",0,0,0,0,0,5,7,9,9,10,11,13,15,17,20,24,28,33,39,45,52,59,64,69,74,79,84,89,94,"EDU1 default"
653,,"EDU2 ","USACE - New Orleans","College, structure, salt water, long duration",0,0,0,0,0,85,87,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
654,,"EDU2 ","USACE - New Orleans","College, structure, salt water, short duration",0,0,0,0,0,72,72,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
655,,"EDU2 ","USACE - New Orleans","College, structure, fresh water, long duration",0,0,0,0,0,75,76,97,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
656,,"EDU2 ","USACE - New Orleans","College, structure, fresh water, short duration",0,0,0,0,0,65,65,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
657,,"EDU2 ","USACE - New Orleans","College, structure, composite water & duration",0,0,0,0,0,25,55,69,79,84,85,85,85,85,90,90,90,92,93,94,95,96,97,98,99,100,100,100,100,"NULL"
658,1,"RES1 ","BCAR - Jan 2011","all floors, slab - no basement, Coastal A or V Zone",0,0,0,0,12,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
659,1,"RES3A","BCAR - Jan 2011","1to2 Stories, slab - no basement, Coastal A or V Zone",0,0,0,0,12,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
660,1,"RES3B","BCAR - Jan 2011","1to2 Stories, slab - no basement, Coastal A or V Zone",0,0,0,0,12,25,50,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
661,,"RES1 ","BCAR - Jan 2011","all floors, Wall 2ft - no basement, Coastal A or V Zone",0,0,2,10,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
662,,"RES3A","BCAR - Jan 2011","1to2 Stories, Wall 2ft - no basement, Coastal A or V Zone",0,0,2,10,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
663,,"RES3B","BCAR - Jan 2011","1to2 Stories, Wall 2ft - no basement, Coastal A or V Zone",0,0,2,10,35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
664,,"RES1 ","BCAR - Jan 2011","all floors, Wall 3ft - no basement, Coastal A or V Zone",0,0,2,30,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
665,,"RES3A","BCAR - Jan 2011","1to2 Stories, Wall 3ft - no basement, Coastal A or V Zone",0,0,2,30,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
666,,"RES3B","BCAR - Jan 2011","1to2 Stories, Wall 3ft - no basement, Coastal A or V Zone",0,0,2,30,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
667,1,"RES2 ","BCAR - Jan 2011","Manufactured Home (Mobile), Structure, Coastal A or V Zone",0,0,15,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
668,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Open)+2ft - no basement, Coastal A or V Zone",0,0,0,20,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
669,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+2ft - no basement, Coastal A or V Zone",0,0,0,20,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
670,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+2ft - no basement, Coastal A or V Zone",0,0,0,20,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
671,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Open)+4ft - no basement, Coastal A or V Zone",0,5,8,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
672,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+4ft - no basement, Coastal A or V Zone",0,5,8,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
673,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+4ft - no basement, Coastal A or V Zone",0,5,8,45,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
674,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Open)+6ft - no basement, Coastal A or V Zone",5,14,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
675,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+6ft - no basement, Coastal A or V Zone",5,14,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
676,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+6ft - no basement, Coastal A or V Zone",5,14,50,90,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
677,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Open)+8ft - no basement, Coastal A or V Zone",8,40,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
678,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+8ft - no basement, Coastal A or V Zone",8,40,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
679,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+8ft - no basement, Coastal A or V Zone",8,40,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
680,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Open)+10ft - no basement, Coastal A or V Zone",35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
681,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+10ft - no basement, Coastal A or V Zone",35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
682,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+10ft - no basement, Coastal A or V Zone",35,75,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
683,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Open)+12ft - no basement, Coastal A or V Zone",65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
684,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+12ft - no basement, Coastal A or V Zone",65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
685,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Open)+12ft - no basement, Coastal A or V Zone",65,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
686,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Obstr)+2ft - no basement, Coastal A or V Zone",1,22,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
687,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+2ft - no basement, Coastal A or V Zone",1,22,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
688,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+2ft - no basement, Coastal A or V Zone",1,22,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
689,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Obstr)+4ft - no basement, Coastal A or V Zone",1,7,11,48,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
690,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+4ft - no basement, Coastal A or V Zone",1,7,11,48,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
691,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+4ft - no basement, Coastal A or V Zone",1,7,11,48,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
692,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Obstr)+6ft - no basement, Coastal A or V Zone",8,17,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
693,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+6ft - no basement, Coastal A or V Zone",8,17,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
694,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+6ft - no basement, Coastal A or V Zone",8,17,53,93,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
695,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Obstr)+8ft - no basement, Coastal A or V Zone",11,43,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
696,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+8ft - no basement, Coastal A or V Zone",11,43,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
697,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+8ft - no basement, Coastal A or V Zone",11,43,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
698,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Obstr)+10ft - no basement, Coastal A or V Zone",38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
699,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+10ft - no basement, Coastal A or V Zone",38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
700,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+10ft - no basement, Coastal A or V Zone",38,78,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
701,,"RES1 ","BCAR - Jan 2011","all floors, Elevated (Obstr)+12ft - no basement, Coastal A or V Zone",68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
702,,"RES3A","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+12ft - no basement, Coastal A or V Zone",68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
703,,"RES3B","BCAR - Jan 2011","1to2 Stories, Elevated (Obstr)+12ft - no basement, Coastal A or V Zone",68,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"RAMPP Inserted"
704,1,"RES1 ","BCAR - Jan 2011","one story, w/ basement, Structure  (B14)",0,0,14,19,26,32,39,46,52,59,65,70,74,78,80,81,81,81,81,81,81,81,81,81,81,81,81,81,81,"RAMPP Inserted"
705,,"AGR1 ","USACE American River","USACE - American River Curves: Farms, Short Duration, polluted freshwater",0,0,0,0,0,30.11,55.99,75.57,99.16,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
706,,"AGR1 ","USACE American River","USACE - American River Curves: Farms, Long Duration, polluted freshwater",0,0,0,0,0,56.23,93.46,99.58,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
707,,"COM  ","USACE NACCS","NACCS 2 - Commercial - Engineeered",0,0,0,0,5,20,30,35,37.5,40,46.25,52.5,54.16667,55.83333,57.5,59.16667,60.83333,62.5,64.16667,65.83333,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,67.5,"NULL"
708,,"COM  ","USACE NACCS","NACCS 2 - Commercial - Engineeered - Waves",0,0,0,0,0,9,20,32.5,43.75,55,60,65,70.66667,76.33333,82,87.66667,93.33333,99,100,100,100,100,100,100,100,100,100,100,100,"NULL"
709,,"COM  ","USACE NACCS","NACCS 3 - Commercial - Non/Pre-Engineered",0,0,0,0,5,20,27.5,35,40,45,50,55,56.66667,58.33333,60,61.66667,63.33333,65,66.66667,68.33333,70,70,70,70,70,70,70,70,70,"NULL"
710,,"COM  ","USACE NACCS","NACCS 3 - Commercial - Non/Pre-Engineered - Waves",0,0,0,0,0,12.5,30,49,62,75,87.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
711,,"COM1 ","Coastal Resilience Center","Small grocery store/Gas station with a convenience store (Small businesses)",0,0,0,0,0,6.43301,14.37053,22.00628,29.36179,35.91468,41.45659,46.06658,50.05762,53.91125,58.09627,62.85114,68.09503,73.51106,78.71175,83.37917,87.33056,90.51736,92.98857,94.84671,96.21189,97.19891,97.90588,98.41072,98.77232,"NULL"
712,,"COM1 ","Coastal Resilience Center","Super retail building (strip mall)",0,0,0,0,0,11.62878,27.90217,39.11554,47.12727,53.10463,57.69446,61.29004,64.14903,66.44973,68.32005,69.85438,71.12479,72.19022,73.10543,73.92925,74.72919,75.57971,76.55341,77.7081,79.07475,80.65101,82.40224,84.26929,86.18005,"NULL"
713,,"COM1 ","Coastal Resilience Center","Small multi-business building ",0,0,0,0,0,13.77332,32.92668,45.72574,54.58495,60.98587,65.73098,69.30832,72.04119,74.16674,75.90039,77.48592,79.18654,81.20429,83.59181,86.23466,88.9155,91.40994,93.55806,95.28934,96.61012,97.57448,98.25574,98.72651,99.04836,"NULL"
714,,"COM1 ","Coastal Resilience Center","Super shopping center",0,0,0,0,0,12.3807,27.84734,37.17636,43.49094,48.12696,51.68521,54.48883,56.73651,58.56193,60.06003,61.30071,62.33734,63.21406,63.97448,64.67248,65.38168,66.19776,67.2284,68.57216,70.29353,72.40431,74.85814,77.55969,80.38398,"NULL"
715,,"COM1 ","FEMA BCA Toolkit","Convenience Store, Engineered",0,0,0,0,0.25714,14.10286,21.89714,28.73714,35.48571,40.00571,44.41714,49.54286,53.33143,54.50286,55.97714,55.97714,55.97714,55.97714,55.97714,55.97714,55.97714,55.97714,55.97714,55.97714,55.97714,55.97714,55.97714,55.97714,55.97714,"NULL"
716,,"COM1 ","FEMA BCA Toolkit","Convenience Store, Non-Engineered",0,0,0.40816,0.40816,1.12245,16,25.30612,34.10204,41.91837,45.36735,51.40816,57.02041,60.63265,62.81633,63.59184,63.59184,63.59184,63.59184,63.59184,63.59184,63.59184,63.59184,63.59184,63.59184,63.59184,63.59184,63.59184,63.59184,63.59184,"NULL"
717,,"COM1 ","FEMA BCA Toolkit","Grocery, Engineered",0,0,0,0,0.14286,10.07143,16.42857,20.82857,26.68571,30.6,34.4,37.77143,41.45714,43.28571,45.54286,45.54286,45.54286,45.54286,45.54286,45.54286,45.54286,45.54286,45.54286,45.54286,45.54286,45.54286,45.54286,45.54286,45.54286,"NULL"
718,,"COM1 ","FEMA BCA Toolkit","Grocery, Non-Engineered",0,0,0.53571,0.53571,1.25,11.55357,19.53571,25.89286,32.92857,35.28571,41.07143,44.64286,48.07143,51.39286,52.92857,52.92857,52.92857,52.92857,52.92857,52.92857,52.92857,52.92857,52.92857,52.92857,52.92857,52.92857,52.92857,52.92857,52.92857,"NULL"
719,,"COM1 ","FEMA BCA Toolkit","Retail-Clothing, Engineered",0,0,0,0,0,11.37143,17.17143,21.4,26.94286,31.51429,34.31429,37.2,41.17143,43.2,45.08571,45.08571,45.08571,45.08571,45.08571,45.08571,45.08571,45.08571,45.08571,45.08571,45.08571,45.08571,45.08571,45.08571,45.08571,"NULL"
720,,"COM1 ","FEMA BCA Toolkit","Retail-Clothing, Non-Engineered",0,0,0.53571,0.53571,1.07143,13.17857,20.46429,26.60714,33.25,36.42857,40.96429,43.92857,47.71429,51.28571,52.35714,52.35714,52.35714,52.35714,52.35714,52.35714,52.35714,52.35714,52.35714,52.35714,52.35714,52.35714,52.35714,52.35714,52.35714,"NULL"
721,,"COM1 ","FEMA BCA Toolkit","Retail-Electronics, Engineered",0,0,0,0,0,11.17143,17.08571,21.57143,26.91429,31.57143,33.8,37.14286,41.65714,43.37143,45.25714,45.25714,45.25714,45.25714,45.25714,45.25714,45.25714,45.25714,45.25714,45.25714,45.25714,45.25714,45.25714,45.25714,45.25714,"NULL"
722,,"COM1 ","FEMA BCA Toolkit","Retail-Electronics, Non-Engineered",0,0,0.53571,0.53571,1.07143,12.92857,20.35714,26.82143,33.21429,36.5,40.32143,43.85714,48.32143,51.5,52.57143,52.57143,52.57143,52.57143,52.57143,52.57143,52.57143,52.57143,52.57143,52.57143,52.57143,52.57143,52.57143,52.57143,52.57143,"NULL"
723,,"COM1 ","FEMA BCA Toolkit","Retail-Furniture, Engineered",0,0,0,0,0,10.28571,15.73333,20.25714,26.02857,30.39048,33.13333,36.24762,40.65714,43.23333,45.21429,45.21429,45.21429,45.21429,45.21429,45.21429,45.21429,45.21429,45.21429,45.21429,45.21429,45.21429,45.21429,45.21429,45.21429,"NULL"
724,,"COM1 ","FEMA BCA Toolkit","Retail-Furniture, Non-Engineered",0,0,0.53571,0.53571,1.07143,11.82143,18.66667,25.17857,32.10714,35.02381,39.4881,42.7381,47.07143,51.32738,52.51786,52.51786,52.51786,52.51786,52.51786,52.51786,52.51786,52.51786,52.51786,52.51786,52.51786,52.51786,52.51786,52.51786,52.51786,"NULL"
725,,"COM1 ","FEMA BCA Toolkit","Service Station, Engineered",0,0,0,0,0.07143,9.74286,15.25714,18.88571,23.97143,27.91429,30.97143,34.8,39.05714,40.8,42.97143,42.97143,42.97143,42.97143,42.97143,42.97143,42.97143,42.97143,42.97143,42.97143,42.97143,42.97143,42.97143,42.97143,42.97143,"NULL"
726,,"COM1 ","FEMA BCA Toolkit","Service Station, Non-Engineered",0,0,0.53571,0.53571,1.16071,11.14286,18.07143,23.46429,29.53571,31.92857,36.78571,40.92857,45.07143,48.28571,49.71429,49.71429,49.71429,49.71429,49.71429,49.71429,49.71429,49.71429,49.71429,49.71429,49.71429,49.71429,49.71429,49.71429,49.71429,"NULL"
727,,"COM1 ","USACE New Orleans","USACE - New Orleans: Department Store, structure, fresh water, short duration",0,0,0,0,0,23,55,68.5,77.4,85.9,94.4,94.4,94.4,94.4,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,"NULL"
728,,"COM1 ","USACE New Orleans","USACE - New Orleans: Department Store, structure, salt water, long duration",0,0,0,0,0,60.5,75.4,85.1,94.5,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
729,,"COM1 ","USACE New Orleans","USACE - New Orleans: Large Grocery,  structure, fresh water, short duration",0,0,0,0,0,26.9,79.3,86.6,89.8,95.7,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,95.9,"NULL"
730,,"COM1 ","USACE New Orleans","USACE - New Orleans: Large Grocery, structure, salt water, long duration",0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
731,,"COM1 ","USACE American River","Commercial Retail, 1-Story, Prototype 2A, Short Duration, polluted freshwater",0,0,0,0,0,22.75,49.51,64.7,90.19,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
732,,"COM1 ","USACE American River","Commercial Retail, 1-Story, Prototype 2A, Long Duration, polluted freshwater",0,0,0,0,0,79.83,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
733,,"COM1 ","USACE American River","Commercial Retail, 1-Story, Prototype 2B, Short Duration, polluted freshwater",0,0,0,0,0,80.39,94.99,96.47,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
734,,"COM1 ","USACE American River","Commercial Retail, 1-Story, Prototype 2B, Long Duration, polluted freshwater",0,0,0,0,0,98.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
735,,"COM1 ","USACE American River","USACE - American River Curves: Food Stores, 1-Story, Short Duration, polluted freshwater",0,0,0,0,0,29.33,72.16,96.24,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
736,,"COM1 ","USACE American River","USACE - American River Curves: Food Stores, 1-Story, Long Duration, polluted freshwater",0,0,0,0,0,78.33,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
737,,"COM2 ","Coastal Resilience Center","Warehouse (small/large box) ",0,0,0,0,0,3.97446,11.28634,17.81048,22.09324,25.36824,28.92575,33.20711,38.00946,42.97208,47.88126,52.71424,57.53881,62.40125,67.27106,72.04583,76.5886,80.7688,84.49043,87.70325,90.40069,92.61023,94.3814,95.77467,96.8529,"NULL"
738,,"COM2 ","USACE New Orleans","USACE - New Orleans: Warehouse, structure, fresh water, short duration",0,0,0,0,0,12,20.1,26.6,30.9,39,46.2,53.4,60.6,67.9,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,72.5,"NULL"
739,,"COM2 ","USACE New Orleans","USACE - New Orleans: Warehouse, structure, salt water, long duration",0,0,0,0,0,22.1,29.2,34,42.8,50.8,58.7,66.7,74.6,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,79.7,"NULL"
740,,"COM2 ","FEMA BCA Toolkit","Warehouse, Non-Refrig (Default), Engineered",0,0,0,0,0,10.22857,16.68571,20.42857,25.48571,29.71429,32.77143,35.51429,39.57143,42.51429,44.54286,44.54286,44.54286,44.54286,44.54286,44.54286,44.54286,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
741,,"COM2 ","FEMA BCA Toolkit","Warehouse, Non-Refrig (Default), Non-Engineered",0,0,0.53571,0.53571,1.07143,11.75,19.85714,25.39286,31.42857,34.17857,39.03571,41.82143,45.71429,50.42857,51.67857,51.67857,51.67857,51.67857,51.67857,51.67857,51.67857,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
742,,"COM2 ","FEMA BCA Toolkit","Warehouse, Refrig (Default), Engineered",0,0,0,0,0,11.5,18.61905,24.33333,30.90476,35.47619,39.80952,43.33333,47.7619,50.90476,53.42857,53.42857,53.42857,53.42857,53.42857,53.42857,53.42857,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
743,,"COM2 ","FEMA BCA Toolkit","Warehouse, Refrig (Default), Non-Engineered",0,0,0.42857,0.42857,0.85714,12.97143,21.54286,29.08571,36.74286,40.2,46.22857,49.94286,54.31429,58.91429,60.91429,60.91429,60.91429,60.91429,60.91429,60.91429,60.91429,"NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
744,,"COM2 ","USACE American River","USACE - American River Curves: Large Shopping Centers, Short Duration, polluted freshwater",0,0,0,0,0,32.79,58.49,71.93,97.2,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
745,,"COM2 ","USACE American River","USACE - American River Curves: Large Shopping Centers, Long Duration, polluted freshwater",0,0,0,0,0,95.92,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
746,,"COM2 ","USACE American River","USACE - American River Curves: Large Shopping Groceries, Short Duration, polluted freshwater",0,0,0,0,0,31.98,69.82,88.59,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
747,,"COM2 ","USACE American River","USACE - American River Curves: Large Shopping Groceries, Long Duration, polluted freshwater",0,0,0,0,0,87.33,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
748,,"COM3 ","FEMA BCA Toolkit","Protective Services, Engineered",0,0,0,0,0,9.19549,14.53383,17.71429,22.6015,27.87218,29.68421,32.86466,36.83459,38.37594,40.5188,40.5188,40.5188,40.5188,40.5188,40.5188,40.5188,40.5188,40.5188,40.5188,40.5188,40.5188,40.5188,40.5188,40.5188,"NULL"
749,,"COM3 ","FEMA BCA Toolkit","Protective Services, Non-Engineered",0,0,0.57143,0.57143,1.14286,10.54286,17.34286,22.28571,28.17143,32.14286,35.54286,38.88571,42.65714,45.71429,47.05714,47.05714,47.05714,47.05714,47.05714,47.05714,47.05714,47.05714,47.05714,47.05714,47.05714,47.05714,47.05714,47.05714,47.05714,"NULL"
750,,"COM3 ","USACE American River","USACE - American River Curves: Commercial Service Shop, Short Duration, polluted freshwater",0,0,0,9.05,9.91,23.18,42.77,67.41,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
751,,"COM3 ","USACE American River","USACE - American River Curves: Commercial Service Shop, Long Duration, polluted freshwater",0,0,0,9.91,10,73.51,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,"NULL"
